sku,slug,title_en,title_zh,category,productType,canonicalGroupId,imageStatus,dataStatus,mainImageAssetId,assetExactness,assetPermission,productLink,sourceDomain,sourceNotes
KH-FD-CUPSHEET-150350-PR-068,kh-fd-cupsheet-150350-pr-068-pe-coated-paper-sheet-for-paper-cup,PE Coated Paper Sheet for Paper Cup,纸杯淋膜片材,食品级纸系列,paper-cup-fan,paper-cup-fan-factory-price-waterproof-pe-coated-paper-1601490445076-html,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.alibaba.com/product-detail/Factory-Price-Waterproof-Pe-Coated-Paper_1601490445076.html,www.alibaba.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-150350-PR-069,kh-fd-cupfan-150350-pr-069-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-shi-rong-double-wall-8oz-eco-1601818543424-html,representative,complete,kh-cupfan-family-representative,representative,approved,https://chinese.alibaba.com/product-detail/SHI-RONG-Double-Wall-8oz-Eco-1601818543424.html,chinese.alibaba.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-150350-PR-070,kh-fd-cupfan-150350-pr-070-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-shi-rong-enso-app-yibin-ningbo-1601825687345-html,representative,complete,kh-cupfan-family-representative,representative,approved,https://arabic.alibaba.com/product-detail/SHI-RONG-Enso-APP-Yibin-Ningbo-1601825687345.html,arabic.alibaba.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-150350-PE-071,kh-fd-cupfan-150350-pe-071-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-shirong-new-material-factory-wholesale-eco-1601241852809-html,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.alibaba.com/product-detail/ShiRong-New-Material-Factory-Wholesale-Eco_1601241852809.html,www.alibaba.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPBOT-150350-PR-072,kh-fd-cupbot-150350-pr-072-paper-cup-bottom-roll,Paper Cup Bottom Roll,杯底纸卷,食品级纸系列,paper-cup-fan,paper-cup-fan-paper-cup-bottom-roll-price-per-1601184762053-html,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.alibaba.com/product-detail/paper-cup-bottom-roll-Price-Per_1601184762053.html,www.alibaba.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-170-PR-073,kh-fd-cupfan-170-pr-073-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-eco-friendly-cup-logo-custom-flexography-printed-paper-cup-fan-for-hot-coffee-paper-cup-with-sleeves-and-lid,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-eco-friendly-cup-logo-custom-flexography-printed-paper-cup-fan-for-hot-coffee-paper-cup-with-sleeves-and-lid,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-180-PE-074,kh-fd-cupfan-180-pe-074-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-eco-friendly-cup-logo-custom-flexography-printed-paper-cup-fan-for-hot-coffee-paper-cup-with-sleeves-and-lid,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-eco-friendly-cup-logo-custom-flexography-printed-paper-cup-fan-for-hot-coffee-paper-cup-with-sleeves-and-lid,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-190-PR-075,kh-fd-cupfan-190-pr-075-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-eco-friendly-cup-logo-custom-flexography-printed-paper-cup-fan-for-hot-coffee-paper-cup-with-sleeves-and-lid,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-eco-friendly-cup-logo-custom-flexography-printed-paper-cup-fan-for-hot-coffee-paper-cup-with-sleeves-and-lid,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-210-PR-076,kh-fd-cupfan-210-pr-076-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-eco-friendly-cup-logo-custom-flexography-printed-paper-cup-fan-for-hot-coffee-paper-cup-with-sleeves-and-lid,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-eco-friendly-cup-logo-custom-flexography-printed-paper-cup-fan-for-hot-coffee-paper-cup-with-sleeves-and-lid,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-230-PE-077,kh-fd-cupfan-230-pe-077-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-eco-friendly-cup-logo-custom-flexography-printed-paper-cup-fan-for-hot-coffee-paper-cup-with-sleeves-and-lid,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-eco-friendly-cup-logo-custom-flexography-printed-paper-cup-fan-for-hot-coffee-paper-cup-with-sleeves-and-lid,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-240-PR-078,kh-fd-cupfan-240-pr-078-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-eco-friendly-cup-logo-custom-flexography-printed-paper-cup-fan-for-hot-coffee-paper-cup-with-sleeves-and-lid,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-eco-friendly-cup-logo-custom-flexography-printed-paper-cup-fan-for-hot-coffee-paper-cup-with-sleeves-and-lid,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-280-PR-079,kh-fd-cupfan-280-pr-079-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-eco-friendly-cup-logo-custom-flexography-printed-single-wall-pe-coated-paper-cup-fan-for-hot-coffee-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-eco-friendly-cup-logo-custom-flexography-printed-single-wall-pe-coated-paper-cup-fan-for-hot-coffee-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-300-PE-080,kh-fd-cupfan-300-pe-080-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-eco-friendly-cup-logo-custom-flexography-printed-single-wall-pe-coated-paper-cup-fan-for-hot-coffee-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-eco-friendly-cup-logo-custom-flexography-printed-single-wall-pe-coated-paper-cup-fan-for-hot-coffee-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-320-PR-081,kh-fd-cupfan-320-pr-081-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-eco-friendly-cup-logo-custom-flexography-printed-single-wall-pe-coated-paper-cup-fan-for-hot-coffee-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-eco-friendly-cup-logo-custom-flexography-printed-single-wall-pe-coated-paper-cup-fan-for-hot-coffee-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-350-PR-082,kh-fd-cupfan-350-pr-082-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-eco-friendly-cup-logo-custom-flexography-printed-single-wall-pe-coated-paper-cup-fan-for-hot-coffee-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-eco-friendly-cup-logo-custom-flexography-printed-single-wall-pe-coated-paper-cup-fan-for-hot-coffee-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-150-PE-083,kh-fd-cupfan-150-pe-083-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-eco-friendly-cup-logo-custom-flexography-printed-single-wall-pe-coated-paper-cup-fan-for-hot-coffee-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-eco-friendly-cup-logo-custom-flexography-printed-single-wall-pe-coated-paper-cup-fan-for-hot-coffee-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-170-PR-084,kh-fd-cupfan-170-pr-084-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-eco-friendly-cup-logo-custom-flexography-printed-single-wall-pe-coated-paper-cup-fan-for-hot-coffee-paper-cup,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-eco-friendly-cup-logo-custom-flexography-printed-single-wall-pe-coated-paper-cup-fan-for-hot-coffee-paper-cup,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-320-PR-085,kh-fd-cupfan-320-pr-085-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-7-oz-shirong-die-cut-flexography-printing-coffee-cups-pe-coated-paper-fan-raw-material-for-paper-cup-printing-machine,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-7-oz-shirong-die-cut-flexography-printing-coffee-cups-pe-coated-paper-fan-raw-material-for-paper-cup-printing-machine,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-350-PE-086,kh-fd-cupfan-350-pe-086-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-7-oz-shirong-die-cut-flexography-printing-coffee-cups-pe-coated-paper-fan-raw-material-for-paper-cup-printing-machine,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-7-oz-shirong-die-cut-flexography-printing-coffee-cups-pe-coated-paper-fan-raw-material-for-paper-cup-printing-machine,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-150-PR-087,kh-fd-cupfan-150-pr-087-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-7-oz-shirong-die-cut-flexography-printing-coffee-cups-pe-coated-paper-fan-raw-material-for-paper-cup-printing-machine,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-7-oz-shirong-die-cut-flexography-printing-coffee-cups-pe-coated-paper-fan-raw-material-for-paper-cup-printing-machine,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-170-PR-088,kh-fd-cupfan-170-pr-088-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-7-oz-shirong-die-cut-flexography-printing-coffee-cups-pe-coated-paper-fan-raw-material-for-paper-cup-printing-machine,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-7-oz-shirong-die-cut-flexography-printing-coffee-cups-pe-coated-paper-fan-raw-material-for-paper-cup-printing-machine,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-180-PE-089,kh-fd-cupfan-180-pe-089-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-7-oz-shirong-die-cut-flexography-printing-coffee-cups-pe-coated-paper-fan-raw-material-for-paper-cup-printing-machine,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-7-oz-shirong-die-cut-flexography-printing-coffee-cups-pe-coated-paper-fan-raw-material-for-paper-cup-printing-machine,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-190-PR-090,kh-fd-cupfan-190-pr-090-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-7-oz-shirong-die-cut-flexography-printing-coffee-cups-pe-coated-paper-fan-raw-material-for-paper-cup-printing-machine,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-7-oz-shirong-die-cut-flexography-printing-coffee-cups-pe-coated-paper-fan-raw-material-for-paper-cup-printing-machine,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-180-PR-091,kh-fd-cupfan-180-pr-091-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-shirong-flexography-printing-black-coffee-tea-beverage-drink-cup-use-210gsm-single-pe-coated-paper-fan-raw-material,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-shirong-flexography-printing-black-coffee-tea-beverage-drink-cup-use-210gsm-single-pe-coated-paper-fan-raw-material,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-190-PE-092,kh-fd-cupfan-190-pe-092-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-shirong-flexography-printing-black-coffee-tea-beverage-drink-cup-use-210gsm-single-pe-coated-paper-fan-raw-material,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-shirong-flexography-printing-black-coffee-tea-beverage-drink-cup-use-210gsm-single-pe-coated-paper-fan-raw-material,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-210-PR-093,kh-fd-cupfan-210-pr-093-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-shirong-flexography-printing-black-coffee-tea-beverage-drink-cup-use-210gsm-single-pe-coated-paper-fan-raw-material,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-shirong-flexography-printing-black-coffee-tea-beverage-drink-cup-use-210gsm-single-pe-coated-paper-fan-raw-material,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-230-PR-094,kh-fd-cupfan-230-pr-094-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-shirong-flexography-printing-black-coffee-tea-beverage-drink-cup-use-210gsm-single-pe-coated-paper-fan-raw-material,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-shirong-flexography-printing-black-coffee-tea-beverage-drink-cup-use-210gsm-single-pe-coated-paper-fan-raw-material,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
KH-FD-CUPFAN-240-PE-095,kh-fd-cupfan-240-pe-095-paper-cup-fan,Paper Cup Fan,纸杯扇形片,食品级纸系列,paper-cup-fan,paper-cup-fan-product-shirong-flexography-printing-black-coffee-tea-beverage-drink-cup-use-210gsm-single-pe-coated-paper-fan-raw-material,representative,complete,kh-cupfan-family-representative,representative,approved,https://www.shirongpaper.com/product-shirong-flexography-printing-black-coffee-tea-beverage-drink-cup-use-210gsm-single-pe-coated-paper-fan-raw-material,www.shirongpaper.com,"Source URL exists, but product-page image reuse is not approved in this build."
